,state,state_name,lga,sector,hhid,total_CO2_kg,credit_mean,income_mean
429,16,Imo,1616,RURAL,0.0,56.604509292013226,,
430,16,Imo,1616,RURAL,160062.0,193.49743757114015,,
431,16,Imo,1618,RURAL,0.0,34.40344827586207,,
432,16,Imo,1620,RURAL,0.0,24.32183908045977,,
433,16,Imo,1620,RURAL,160074.0,128.99829171409343,,20000.0
434,16,Imo,1620,RURAL,160079.0,64.49914585704671,,
435,16,Imo,1620,RURAL,160080.0,42.99943057136448,,
436,16,Imo,1622,RURAL,0.0,29.554072413793104,,
437,16,Imo,1622,URBAN,0.0,45.93103448275862,,
438,16,Imo,1624,URBAN,0.0,32.76066510107016,,
439,16,Imo,1624,URBAN,160110.0,214.99715285682237,20000.0,
440,16,Imo,1625,RURAL,0.0,84.87798557995875,,
441,16,Imo,1625,URBAN,0.0,79.65517241379311,,
442,16,Imo,1626,RURAL,0.0,86.168064002698,,
443,16,Imo,1626,RURAL,160001.0,171.9977222854579,,
444,16,Imo,1626,RURAL,160002.0,429.99430571364474,,
445,17,Jigawa,1702,RURAL,0.0,54.87356321839081,,
446,17,Jigawa,1702,RURAL,170092.0,429.99430571364474,,
447,17,Jigawa,1702,RURAL,170093.0,214.99715285682237,,
448,17,Jigawa,1702,RURAL,170095.0,214.99715285682237,,
449,17,Jigawa,1704,RURAL,0.0,39.827586206896555,,
450,17,Jigawa,1704,RURAL,170027.0,42.99943057136448,,
451,17,Jigawa,1704,URBAN,0.0,30.935960591133007,,
452,17,Jigawa,1704,URBAN,170031.0,150.49800699977567,,50000.0
453,17,Jigawa,1704,URBAN,170038.0,107.49857642841118,,
454,17,Jigawa,1710,RURAL,170062.0,85.99886114272896,,
455,17,Jigawa,1710,RURAL,170065.0,322.49572928523355,,
456,17,Jigawa,1710,RURAL,170066.0,214.99715285682237,,
457,17,Jigawa,1710,RURAL,170067.0,257.99658342818685,,
458,17,Jigawa,1710,RURAL,170068.0,322.49572928523355,,
459,17,Jigawa,1710,RURAL,170069.0,214.99715285682237,,
460,17,Jigawa,1710,RURAL,170070.0,214.99715285682237,,
461,17,Jigawa,1712,RURAL,0.0,71.6896551724138,,
462,17,Jigawa,1712,RURAL,170111.0,322.49572928523355,,
463,17,Jigawa,1712,RURAL,170114.0,214.99715285682237,,
464,17,Jigawa,1712,RURAL,170116.0,85.99886114272896,,
465,17,Jigawa,1712,RURAL,170118.0,214.99715285682237,,
466,17,Jigawa,1713,URBAN,0.0,41.05218297413793,,
467,17,Jigawa,1713,URBAN,170071.0,859.9886114272895,,
468,17,Jigawa,1713,URBAN,170072.0,214.99715285682237,,58000.0
469,17,Jigawa,1713,URBAN,170073.0,257.99658342818685,,39000.0
470,17,Jigawa,1713,URBAN,170074.0,322.49572928523355,,
471,17,Jigawa,1713,URBAN,170075.0,644.9914585704671,,
472,17,Jigawa,1713,URBAN,170076.0,171.9977222854579,,
473,17,Jigawa,1713,URBAN,170077.0,859.9886114272895,,20000.0
474,17,Jigawa,1713,URBAN,170079.0,214.99715285682237,,
475,17,Jigawa,1715,RURAL,0.0,331.946551724138,,
476,17,Jigawa,1715,RURAL,170052.0,214.99715285682237,,
477,17,Jigawa,1715,RURAL,170054.0,128.99829171409343,,
478,17,Jigawa,1715,RURAL,170057.0,322.49572928523355,,
479,17,Jigawa,1716,RURAL,170081.0,85.99886114272896,,
480,17,Jigawa,1716,RURAL,170083.0,322.49572928523355,,
481,17,Jigawa,1716,RURAL,170087.0,214.99715285682237,,
482,17,Jigawa,1722,RURAL,0.0,95.58620689655173,,
483,17,Jigawa,1724,RURAL,0.0,53.103448275862064,,
484,17,Jigawa,1724,RURAL,170121.0,128.99829171409343,,
485,17,Jigawa,1724,RURAL,170122.0,150.49800699977567,,
486,17,Jigawa,1724,RURAL,170126.0,322.49572928523355,,
487,17,Jigawa,1724,RURAL,170128.0,150.49800699977567,,
488,17,Jigawa,1724,RURAL,170129.0,150.49800699977567,,
489,17,Jigawa,1724,RURAL,170130.0,32.24957292852336,,
490,17,Jigawa,1727,RURAL,0.0,53.103448275862064,,
491,17,Jigawa,1727,RURAL,170109.0,322.49572928523355,300000.0,57000.0
492,18,Kaduna,1803,RURAL,0.0,60.26982166916894,,
493,18,Kaduna,1803,RURAL,180033.0,644.9914585704671,,10000.0
494,18,Kaduna,1803,RURAL,180036.0,214.99715285682237,,80000.0
495,18,Kaduna,1803,RURAL,180038.0,429.99430571364474,,
496,18,Kaduna,1804,URBAN,0.0,43.18846400862069,,
497,18,Kaduna,1804,URBAN,180001.0,214.99715285682237,,
498,18,Kaduna,1804,URBAN,180002.0,107.49857642841118,,
499,18,Kaduna,1804,URBAN,180003.0,322.49572928523355,,
500,18,Kaduna,1804,URBAN,180004.0,279.4962987138691,,
501,18,Kaduna,1804,URBAN,180005.0,343.9954445709158,,
502,18,Kaduna,1804,URBAN,180006.0,107.49857642841118,,
503,18,Kaduna,1804,URBAN,180009.0,64.49914585704671,,
504,18,Kaduna,1805,RURAL,0.0,29.870689655172413,,
505,18,Kaduna,1808,RURAL,0.0,41.23792315270936,,
506,18,Kaduna,1808,RURAL,180074.0,85.99886114272896,,
507,18,Kaduna,1809,URBAN,0.0,59.820495816091956,,
508,18,Kaduna,1809,URBAN,180012.0,21.49971528568224,,11000.0
509,18,Kaduna,1809,URBAN,180015.0,150.49800699977567,,
510,18,Kaduna,1809,URBAN,180018.0,171.9977222854579,,5666.666666666667
511,18,Kaduna,1809,URBAN,180019.0,42.99943057136448,,25000.0
512,18,Kaduna,1811,RURAL,0.0,55.01724137931034,,
513,18,Kaduna,1816,URBAN,0.0,61.91349325255939,,
514,18,Kaduna,1816,URBAN,180041.0,150.49800699977567,,
515,18,Kaduna,1816,URBAN,180044.0,34.39954445709158,,
516,18,Kaduna,1816,URBAN,180045.0,429.99430571364474,,
517,18,Kaduna,1816,URBAN,180046.0,85.99886114272896,,
518,18,Kaduna,1816,URBAN,180047.0,214.99715285682237,,
519,18,Kaduna,1816,URBAN,180049.0,107.49857642841118,,3895018.0
520,18,Kaduna,1816,URBAN,180050.0,85.99886114272896,,
521,18,Kaduna,1817,RURAL,0.0,52.88216382155348,,
522,18,Kaduna,1817,RURAL,180061.0,257.99658342818685,,
523,18,Kaduna,1817,RURAL,180063.0,322.49572928523355,,
524,18,Kaduna,1817,RURAL,180064.0,214.99715285682237,,
525,18,Kaduna,1817,RURAL,180065.0,128.99829171409343,,
526,18,Kaduna,1817,RURAL,180066.0,171.9977222854579,,
527,18,Kaduna,1817,RURAL,180067.0,214.99715285682237,,
528,18,Kaduna,1817,RURAL,180068.0,75.24900349988783,,
529,18,Kaduna,1817,RURAL,180107.0,322.49572928523355,,
530,18,Kaduna,1817,RURAL,180110.0,214.99715285682237,,
531,18,Kaduna,1820,RURAL,0.0,31.23275862068966,,
532,18,Kaduna,1822,RURAL,0.0,40.16161871921182,,
533,18,Kaduna,1822,RURAL,180102.0,150.49800699977567,,
534,18,Kaduna,1822,RURAL,180103.0,257.99658342818685,200000.0,
535,18,Kaduna,1823,URBAN,0.0,55.00927089632324,,
536,18,Kaduna,1823,URBAN,180022.0,386.9948751422803,50000.0,
537,18,Kaduna,1823,URBAN,180024.0,85.99886114272896,,15000.0
538,18,Kaduna,1823,URBAN,180026.0,85.99886114272896,40000.0,30000.0
539,18,Kaduna,1823,URBAN,180027.0,107.49857642841118,,
540,18,Kaduna,1823,URBAN,180028.0,214.99715285682237,,
541,18,Kaduna,1823,URBAN,180029.0,171.9977222854579,,
542,18,Kaduna,1823,URBAN,180030.0,214.99715285682237,,
543,19,Kano,1901,RURAL,0.0,13.275862068965516,,
544,19,Kano,1901,RURAL,190041.0,752.4900349988783,,
545,19,Kano,1901,RURAL,190044.0,752.4900349988783,,
546,19,Kano,1901,RURAL,190045.0,795.4894655702428,,
547,19,Kano,1902,RURAL,190076.0,21.49971528568224,,
548,19,Kano,1902,RURAL,190078.0,644.9914585704671,,
549,19,Kano,1902,RURAL,190079.0,537.492882142056,,
550,19,Kano,1902,RURAL,190080.0,580.4923127134205,,
551,19,Kano,1905,RURAL,0.0,16.006896551724136,,
552,19,Kano,1905,RURAL,190121.0,64.49914585704671,,
553,19,Kano,1905,RURAL,190124.0,257.99658342818685,,
554,19,Kano,1905,RURAL,190127.0,214.99715285682237,,
555,19,Kano,1905,RURAL,190128.0,204.24729521398126,,
556,19,Kano,1905,RURAL,190130.0,322.49572928523355,,
557,19,Kano,1908,RURAL,0.0,66.37931034482759,,
558,19,Kano,1910,RURAL,0.0,43.1870875,,
559,19,Kano,1910,RURAL,190132.0,53.74928821420559,,
560,19,Kano,1910,RURAL,190133.0,42.99943057136448,,15000.0
561,19,Kano,1910,RURAL,190134.0,32.24957292852336,,
562,19,Kano,1910,RURAL,190137.0,128.99829171409343,,
563,19,Kano,1910,RURAL,190139.0,193.49743757114015,,
564,19,Kano,1910,RURAL,190140.0,171.9977222854579,,10000.0
565,19,Kano,1912,URBAN,0.0,61.984393594462496,,
566,19,Kano,1912,URBAN,190111.0,322.49572928523355,,
567,19,Kano,1912,URBAN,190112.0,429.99430571364474,,
568,19,Kano,1912,URBAN,190113.0,687.9908891418316,,
569,19,Kano,1912,URBAN,190115.0,644.9914585704671,,
570,19,Kano,1912,URBAN,190116.0,42.99943057136448,,1250.0
571,19,Kano,1912,URBAN,190118.0,687.9908891418316,,
572,19,Kano,1912,URBAN,190119.0,322.49572928523355,,
573,19,Kano,1912,URBAN,190120.0,214.99715285682237,,
574,19,Kano,1914,RURAL,190086.0,429.99430571364474,,
575,19,Kano,1914,RURAL,190087.0,429.99430571364474,,
576,19,Kano,1914,RURAL,190089.0,85.99886114272896,,
577,19,Kano,1916,RURAL,0.0,9.455246551724137,,
578,19,Kano,1916,RURAL,190031.0,128.99829171409343,,
579,19,Kano,1916,RURAL,190032.0,322.49572928523355,,
580,19,Kano,1916,RURAL,190037.0,214.99715285682237,,
581,19,Kano,1916,RURAL,190038.0,150.49800699977567,,
582,19,Kano,1916,RURAL,190039.0,429.99430571364474,,
583,19,Kano,1916,RURAL,190040.0,644.9914585704671,,
584,19,Kano,1919,RURAL,190163.0,21.49971528568224,,
585,19,Kano,1919,RURAL,190169.0,214.99715285682237,,
586,19,Kano,1919,RURAL,190170.0,21.49971528568224,,
587,19,Kano,1921,URBAN,0.0,241.43177781494953,,
588,19,Kano,1921,URBAN,190014.0,1934.9743757114013,,10000.0
589,19,Kano,1921,URBAN,190019.0,429.99430571364474,,
590,19,Kano,1921,URBAN,190020.0,128.99829171409343,,25000.0
591,19,Kano,1923,RURAL,0.0,29.344887052782166,,
592,19,Kano,1923,RURAL,190192.0,214.99715285682237,,58500.0
593,19,Kano,1923,RURAL,190194.0,171.9977222854579,,23500.0
594,19,Kano,1923,RURAL,190195.0,214.99715285682237,,120000.0
595,19,Kano,1923,RURAL,190196.0,53.74928821420559,,
596,19,Kano,1923,RURAL,190197.0,42.99943057136448,,140000.0
597,19,Kano,1923,RURAL,190198.0,128.99829171409343,,
598,19,Kano,1923,RURAL,190200.0,64.49914585704671,,
599,19,Kano,1925,RURAL,0.0,102.7221858386235,,
600,19,Kano,1925,RURAL,190001.0,214.99715285682237,,
601,19,Kano,1925,RURAL,190003.0,107.49857642841118,,
602,19,Kano,1925,RURAL,190005.0,429.99430571364474,,
603,19,Kano,1925,RURAL,190006.0,644.9914585704671,,
604,19,Kano,1925,RURAL,190007.0,644.9914585704671,,
605,19,Kano,1925,RURAL,190008.0,150.49800699977567,,
606,19,Kano,1925,RURAL,190009.0,429.99430571364474,,45000.0
607,19,Kano,1925,RURAL,190010.0,859.9886114272895,,52000.0
608,19,Kano,1925,URBAN,0.0,28.473807931034486,,
609,19,Kano,1925,URBAN,80029.0,214.99715285682237,,15000.0
610,19,Kano,1925,URBAN,190105.0,64.49914585704671,,
611,19,Kano,1925,URBAN,190106.0,42.99943057136448,,
612,19,Kano,1928,RURAL,0.0,24.560344827586206,,
613,19,Kano,1928,RURAL,190175.0,21.49971528568224,,
614,19,Kano,1928,RURAL,190177.0,257.99658342818685,,
615,19,Kano,1932,RURAL,0.0,145.04597701149427,,
616,19,Kano,1932,RURAL,190181.0,139.74814935693456,,
617,19,Kano,1932,RURAL,190182.0,150.49800699977567,,
618,19,Kano,1932,RURAL,190184.0,32.24957292852336,,
619,19,Kano,1932,RURAL,190186.0,214.99715285682237,,
620,19,Kano,1932,RURAL,190187.0,257.99658342818685,,
621,19,Kano,1932,RURAL,190188.0,42.99943057136448,,
622,19,Kano,1932,RURAL,190190.0,128.99829171409343,,
623,19,Kano,1934,RURAL,0.0,31.26436781609195,,
624,19,Kano,1934,RURAL,190151.0,32.24957292852336,660000.0,94000.0
625,19,Kano,1934,RURAL,190153.0,107.49857642841118,,
626,19,Kano,1934,RURAL,190155.0,107.49857642841118,,
627,19,Kano,1934,RURAL,190156.0,42.99943057136448,,
628,19,Kano,1934,RURAL,190159.0,182.74757992829902,,42860.0
629,19,Kano,1936,RURAL,0.0,10.620689655172413,,
630,19,Kano,1936,RURAL,190064.0,386.9948751422803,,
631,19,Kano,1936,RURAL,190065.0,644.9914585704671,,
632,19,Kano,1936,RURAL,190070.0,107.49857642841118,,
633,19,Kano,1937,RURAL,0.0,20.865739655172415,,
634,19,Kano,1937,RURAL,190051.0,644.9914585704671,,
635,19,Kano,1937,RURAL,190053.0,644.9914585704671,,
636,19,Kano,1937,RURAL,190054.0,859.9886114272895,,
637,19,Kano,1937,RURAL,190055.0,150.49800699977567,,21000.0
638,19,Kano,1937,RURAL,190056.0,128.99829171409343,,
639,19,Kano,1937,RURAL,190057.0,300.99601399955134,,800.0
640,19,Kano,1937,RURAL,190058.0,537.492882142056,,
641,19,Kano,1937,RURAL,190059.0,537.492882142056,,
642,19,Kano,1937,RURAL,190060.0,214.99715285682237,100000.0,25500.0
643,19,Kano,1941,RURAL,190091.0,1289.9829171409342,,
644,19,Kano,1941,RURAL,190096.0,644.9914585704671,,
645,19,Kano,1943,RURAL,190023.0,752.4900349988783,,
646,19,Kano,1943,RURAL,190025.0,537.492882142056,,
647,19,Kano,1943,RURAL,190026.0,150.49800699977567,,
648,19,Kano,1943,RURAL,190027.0,42.99943057136448,,
649,19,Kano,1943,RURAL,190030.0,429.99430571364474,,
650,20,Katsina,2001,RURAL,0.0,16.033423946360152,,
651,20,Katsina,2001,RURAL,200091.0,107.49857642841118,,
652,20,Katsina,2001,RURAL,200092.0,214.99715285682237,,
653,20,Katsina,2001,RURAL,200093.0,429.99430571364474,,63000.0
654,20,Katsina,2001,RURAL,200094.0,150.49800699977567,,
655,20,Katsina,2001,RURAL,200095.0,322.49572928523355,,
656,20,Katsina,2001,RURAL,200096.0,107.49857642841118,70.0,
657,20,Katsina,2001,RURAL,200097.0,859.9886114272895,,750000.0
658,20,Katsina,2001,RURAL,200098.0,107.49857642841118,50000.0,28000.0
659,20,Katsina,2001,RURAL,200100.0,171.9977222854579,,
660,20,Katsina,2003,RURAL,0.0,13.75,,
661,20,Katsina,2003,RURAL,200031.0,96.74871878557008,,
662,20,Katsina,2003,RURAL,200032.0,214.99715285682237,,
663,20,Katsina,2003,RURAL,200034.0,214.99715285682237,,
664,20,Katsina,2003,RURAL,200035.0,429.99430571364474,,30000.0
665,20,Katsina,2003,RURAL,200037.0,128.99829171409343,,
666,20,Katsina,2003,RURAL,200040.0,128.99829171409343,,
667,20,Katsina,2005,RURAL,0.0,26.551724137931032,,
668,20,Katsina,2005,RURAL,200024.0,64.49914585704671,,
669,20,Katsina,2005,RURAL,200027.0,42.99943057136448,,
670,20,Katsina,2005,RURAL,200028.0,214.99715285682237,,
671,20,Katsina,2005,RURAL,200029.0,171.9977222854579,50000.0,
672,20,Katsina,2008,RURAL,0.0,8.453201970443349,,
673,20,Katsina,2008,RURAL,200146.0,322.49572928523355,,
674,20,Katsina,2008,RURAL,200148.0,644.9914585704671,200000.0,
675,20,Katsina,2008,RURAL,200149.0,214.99715285682237,,
676,20,Katsina,2009,RURAL,0.0,6.25,,
677,20,Katsina,2009,RURAL,200131.0,128.99829171409343,,53333.333333333336
678,20,Katsina,2009,RURAL,200136.0,429.99430571364474,,
679,20,Katsina,2009,RURAL,200138.0,107.49857642841118,,
680,20,Katsina,2009,RURAL,200139.0,111.79851948554764,,
681,20,Katsina,2009,RURAL,200140.0,429.99430571364474,,
682,20,Katsina,2012,URBAN,0.0,85.17145800981663,,
683,20,Katsina,2012,URBAN,200182.0,644.9914585704671,,103000.0
684,20,Katsina,2012,URBAN,200183.0,537.492882142056,,161000.0
685,20,Katsina,2012,URBAN,200184.0,214.99715285682237,,34000.0
686,20,Katsina,2012,URBAN,200185.0,429.99430571364474,,151000.0
687,20,Katsina,2012,URBAN,200186.0,42.99943057136448,,65000.0
688,20,Katsina,2012,URBAN,200188.0,150.49800699977567,,52000.0
689,20,Katsina,2012,URBAN,200189.0,107.49857642841118,,57000.0
690,20,Katsina,2012,URBAN,200190.0,644.9914585704671,,102500.0
691,20,Katsina,2013,RURAL,0.0,6.25,,
692,20,Katsina,2013,RURAL,200151.0,429.99430571364474,,
693,20,Katsina,2013,RURAL,200152.0,171.9977222854579,,
694,20,Katsina,2013,RURAL,200154.0,214.99715285682237,,
695,20,Katsina,2013,RURAL,200155.0,429.99430571364474,,
696,20,Katsina,2013,RURAL,200157.0,322.49572928523355,,
697,20,Katsina,2013,RURAL,200159.0,171.9977222854579,,
698,20,Katsina,2013,RURAL,200160.0,214.99715285682237,,
699,20,Katsina,2015,RURAL,200072.0,64.49914585704671,,
700,20,Katsina,2015,RURAL,200079.0,107.49857642841118,10000.0,
701,20,Katsina,2018,RURAL,0.0,5.0,,
702,20,Katsina,2019,RURAL,0.0,8.124137931034483,,
703,20,Katsina,2019,RURAL,200121.0,214.99715285682237,,
704,20,Katsina,2019,RURAL,200122.0,322.49572928523355,,
705,20,Katsina,2019,RURAL,200123.0,429.99430571364474,,
706,20,Katsina,2019,RURAL,200125.0,322.49572928523355,,
707,20,Katsina,2019,RURAL,200127.0,429.99430571364474,,
708,20,Katsina,2021,URBAN,0.0,17.545454545454547,,
709,20,Katsina,2021,URBAN,200001.0,257.99658342818685,,
710,20,Katsina,2021,URBAN,200003.0,515.9931668563737,,
711,20,Katsina,2021,URBAN,200004.0,257.99658342818685,,
712,20,Katsina,2021,URBAN,200005.0,107.49857642841118,,110000.0
713,20,Katsina,2021,URBAN,200006.0,322.49572928523355,,
714,20,Katsina,2021,URBAN,200007.0,322.49572928523355,,
715,20,Katsina,2021,URBAN,200009.0,322.49572928523355,,
716,20,Katsina,2022,RURAL,0.0,5.0,,
717,20,Katsina,2022,RURAL,200084.0,128.99829171409343,,
718,20,Katsina,2022,RURAL,200085.0,64.49914585704671,,
719,20,Katsina,2022,RURAL,200090.0,85.99886114272896,,
720,20,Katsina,2025,RURAL,0.0,36.379746394828544,,
721,20,Katsina,2025,RURAL,200102.0,322.49572928523355,,2000.0
722,20,Katsina,2025,RURAL,200103.0,644.9914585704671,,
723,20,Katsina,2025,RURAL,200104.0,644.9914585704671,,
724,20,Katsina,2025,RURAL,200105.0,150.49800699977567,,
725,20,Katsina,2025,RURAL,200106.0,150.49800699977567,,
726,20,Katsina,2025,RURAL,200107.0,107.49857642841118,,78000.0
727,20,Katsina,2025,RURAL,200108.0,644.9914585704671,,
728,20,Katsina,2025,RURAL,200110.0,257.99658342818685,,
729,20,Katsina,2025,RURAL,200111.0,429.99430571364474,,
730,20,Katsina,2025,RURAL,200113.0,64.49914585704671,,
731,20,Katsina,2025,RURAL,200114.0,214.99715285682237,,35000.0
732,20,Katsina,2025,RURAL,200116.0,214.99715285682237,,
733,20,Katsina,2025,RURAL,200117.0,644.9914585704671,,
734,20,Katsina,2025,RURAL,200118.0,429.99430571364474,,
735,20,Katsina,2025,RURAL,200119.0,257.99658342818685,,
736,20,Katsina,2025,RURAL,200120.0,429.99430571364474,,8000.0
737,20,Katsina,2028,RURAL,0.0,25.918329435736677,,
738,20,Katsina,2028,RURAL,200161.0,322.49572928523355,,
739,20,Katsina,2028,RURAL,200164.0,107.49857642841118,,
740,20,Katsina,2028,RURAL,200165.0,42.99943057136448,,
741,20,Katsina,2028,RURAL,200167.0,68.79908891418316,,
742,20,Katsina,2030,RURAL,200044.0,21.49971528568224,,
743,20,Katsina,2030,RURAL,200046.0,128.99829171409343,,
744,20,Katsina,2030,RURAL,200047.0,107.49857642841118,,
745,20,Katsina,2032,RURAL,0.0,5.0,,
746,20,Katsina,2032,RURAL,200064.0,107.49857642841118,,
747,20,Katsina,2032,RURAL,200065.0,64.49914585704671,,
748,20,Katsina,2032,RURAL,200067.0,128.99829171409343,,
749,20,Katsina,2032,URBAN,0.0,36.6992337164751,,
750,20,Katsina,2032,URBAN,200051.0,322.49572928523355,,
751,20,Katsina,2032,URBAN,200052.0,21.49971528568224,,
752,20,Katsina,2032,URBAN,200053.0,64.49914585704671,,25000.0
753,20,Katsina,2032,URBAN,200056.0,429.99430571364474,,
754,20,Katsina,2032,URBAN,200057.0,322.49572928523355,350000.0,53000.0
755,20,Katsina,2032,URBAN,200058.0,322.49572928523355,,
756,20,Katsina,2032,URBAN,200059.0,107.49857642841118,,
757,20,Katsina,2032,URBAN,200060.0,64.49914585704671,,
758,21,Kebbi,2102,RURAL,0.0,29.168103448275858,,
759,21,Kebbi,2102,RURAL,210085.0,429.99430571364474,,
760,21,Kebbi,2102,RURAL,210087.0,171.9977222854579,,19500.0
761,21,Kebbi,2102,RURAL,210088.0,322.49572928523355,,
762,21,Kebbi,2102,RURAL,210089.0,214.99715285682237,,
763,21,Kebbi,2102,RURAL,210090.0,85.99886114272896,,
764,21,Kebbi,2106,RURAL,0.0,224.61118431034484,,
765,21,Kebbi,2106,RURAL,210002.0,128.99829171409343,,240000.0
